,ID,Category,Latitude,Longitude,great_circle_distance,Origin: ID,Origin: Category,Origin: Latitude,Origin: Longitude
14160,17608,A,40.74290182,-80.02620118,0.0,17608,A,40.74290182,-80.02620118
14165,17613,A,40.21926105,-74.91778065,0.0,17613,A,40.21926105,-74.91778065
14166,17614,A,35.26563474,-81.73789926,0.0,17614,A,35.26563474,-81.73789926
14167,17615,A,41.73899661,-72.19955639,0.0,17615,A,41.73899661,-72.19955639
14168,17616,A,40.18629239,-104.7047667,0.0,17616,A,40.18629239,-104.7047667
14169,17617,A,39.64616721,-77.66104379,0.0,17617,A,39.64616721,-77.66104379
14170,17618,A,34.09404967,-83.97742088,0.0,17618,A,34.09404967,-83.97742088
14173,17621,A,43.29715196,-78.72898364,0.0,17621,A,43.29715196,-78.72898364
14176,17624,A,41.59074465,-72.31214135,0.0,17624,A,41.59074465,-72.31214135
14180,17628,A,35.99229269,-78.55796031,0.0,17628,A,35.99229269,-78.55796031
14182,17630,A,35.07359364,-82.01802936,0.0,17630,A,35.07359364,-82.01802936
14185,17634,A,32.93940268,-79.71003372,0.0,17634,A,32.93940268,-79.71003372
14188,17637,A,32.97026346,-96.70150954,0.0,17637,A,32.97026346,-96.70150954
14194,17644,A,30.28226909,-95.32832591,0.0,17644,A,30.28226909,-95.32832591
14200,17653,A,37.38594205,-88.03025585,0.0,17653,A,37.38594205,-88.03025585
14201,17655,A,35.61244214,-77.74911166,0.0,17655,A,35.61244214,-77.74911166
14202,17656,A,34.8335522,-77.3570138,0.0,17656,A,34.8335522,-77.3570138
14207,17661,A,35.07764577,-80.86342623,0.0,17661,A,35.07764577,-80.86342623
14211,17666,A,35.70145879,-80.03848731,0.0,17666,A,35.70145879,-80.03848731
14215,17671,A,32.66041118,-85.38068882,0.0,17671,A,32.66041118,-85.38068882
14218,17674,A,39.26437438,-76.74416722,0.0,17674,A,39.26437438,-76.74416722
14219,17675,A,29.82944088,-95.33447012,0.0,17675,A,29.82944088,-95.33447012
14220,17676,A,40.60681842,-84.81268878,0.0,17676,A,40.60681842,-84.81268878
14227,17685,A,28.23199895,-96.85654505,0.0,17685,A,28.23199895,-96.85654505
14231,17692,A,42.42739517,-83.20971683,0.0,17692,A,42.42739517,-83.20971683
14233,17695,A,34.33471549,-84.39372734,0.0,17695,A,34.33471549,-84.39372734
14241,17703,A,35.45514366,-80.58651234,0.0,17703,A,35.45514366,-80.58651234
14242,17704,A,42.70916018,-82.72797982,0.0,17704,A,42.70916018,-82.72797982
14245,17707,A,32.24766357,-81.82317726,0.0,17707,A,32.24766357,-81.82317726
14247,17710,A,34.79081491,-80.36754459,0.0,17710,A,34.79081491,-80.36754459
14248,17711,A,42.48372398,-83.13544202,0.0,17711,A,42.48372398,-83.13544202
14249,17712,A,42.73430642,-76.20928358,0.0,17712,A,42.73430642,-76.20928358
14252,17716,A,41.92605331,-81.15396269,0.0,17716,A,41.92605331,-81.15396269
14255,17719,A,40.12054426,-86.82313374,0.0,17719,A,40.12054426,-86.82313374
14256,17720,A,40.78694872,-83.45785128,0.0,17720,A,40.78694872,-83.45785128
14259,17724,A,40.48950035,-85.12264865,0.0,17724,A,40.48950035,-85.12264865
14261,17726,A,43.01580372,-78.77305276,0.0,17726,A,43.01580372,-78.77305276
14262,17727,A,35.55353759,-84.32105431,0.0,17727,A,35.55353759,-84.32105431
14263,17728,A,39.28821238,-76.60389362,0.0,17728,A,39.28821238,-76.60389362
14264,17729,A,36.03607658,-79.89357842,0.0,17729,A,36.03607658,-79.89357842
14270,17739,A,34.2327759,-118.2346632,0.0,17739,A,34.2327759,-118.2346632
14272,17742,A,42.89012066,-78.66291934,0.0,17742,A,42.89012066,-78.66291934
14275,17745,A,40.11243929,-75.00338871,0.0,17745,A,40.11243929,-75.00338871
14276,17747,A,40.27598534,-74.87043776,0.0,17747,A,40.27598534,-74.87043776
14281,17752,A,30.70978059,-83.96748271,0.0,17752,A,30.70978059,-83.96748271
14284,17757,A,35.0235113,-81.8025657,0.0,17757,A,35.0235113,-81.8025657
14285,17758,A,39.15578421,-86.19291579,0.0,17758,A,39.15578421,-86.19291579
14286,17759,A,34.01674583,-83.96906017,0.0,17759,A,34.01674583,-83.96906017
14289,17762,A,40.09582169,-89.39367131,0.0,17762,A,40.09582169,-89.39367131
14293,17766,A,38.80958516,-89.70663004,0.0,17766,A,38.80958516,-89.70663004
14294,17767,A,38.99806601,-76.78567089,0.0,17767,A,38.99806601,-76.78567089
14295,17768,A,40.22236015,-75.23563985,0.0,17768,A,40.22236015,-75.23563985
14296,17769,A,40.47817042,-75.04501362,0.0,17769,A,40.47817042,-75.04501362
14302,17777,A,38.05973582,-87.27529418,0.0,17777,A,38.05973582,-87.27529418
14307,17783,A,41.31458428,-81.30316572,0.0,17783,A,41.31458428,-81.30316572
14313,17792,A,37.01229564,-80.21433516,0.0,17792,A,37.01229564,-80.21433516
14315,17794,A,40.68703736,-79.75165654,0.0,17794,A,40.68703736,-79.75165654
14316,17795,A,40.5645003,-79.8199647,0.0,17795,A,40.5645003,-79.8199647
14317,17796,A,40.73209542,-73.63492058,0.0,17796,A,40.73209542,-73.63492058
14318,17799,A,41.70463642,-71.14735758,0.0,17799,A,41.70463642,-71.14735758
14319,17800,A,37.99042279,-78.22106461,0.0,17800,A,37.99042279,-78.22106461
14320,17801,A,29.19292072,-80.92816628,0.0,17801,A,29.19292072,-80.92816628
14321,17802,A,41.27450415,-73.61153503,0.0,17802,A,41.27450415,-73.61153503
14322,17803,A,40.53640363,-79.68708203,0.0,17803,A,40.53640363,-79.68708203
14323,17804,A,34.95827567,-86.36141413,0.0,17804,A,34.95827567,-86.36141413
14333,17817,A,33.68734209,-84.29416791,0.0,17817,A,33.68734209,-84.29416791
14336,17820,A,29.24284231,-80.99018869,0.0,17820,A,29.24284231,-80.99018869
14339,17824,A,40.09829976,-76.18233061,0.0,17824,A,40.09829976,-76.18233061
14341,17827,A,31.57368951,-83.79528049,0.0,17827,A,31.57368951,-83.79528049
14344,17830,A,36.57149856,-83.93725944,0.0,17830,A,36.57149856,-83.93725944
14345,17831,A,42.71230833,-70.78269567,0.0,17831,A,42.71230833,-70.78269567
14346,17832,A,40.78572398,-74.04876202,0.0,17832,A,40.78572398,-74.04876202
14347,17833,A,40.29123683,-85.84669617,0.0,17833,A,40.29123683,-85.84669617
14349,17837,A,44.3271523,-69.9612231,0.0,17837,A,44.3271523,-69.9612231
14350,17838,A,42.59814685,-71.41964765,0.0,17838,A,42.59814685,-71.41964765
14353,17841,A,27.78198476,-81.32810684,0.0,17841,A,27.78198476,-81.32810684
14356,17845,A,30.8603536,-90.1389818,0.0,17845,A,30.8603536,-90.1389818
14358,17847,A,42.250761,-71.6741679,0.0,17847,A,42.250761,-71.6741679
14360,17849,A,41.63825985,-70.95528015,0.0,17849,A,41.63825985,-70.95528015
14361,17850,A,25.95502526,-80.14389074,0.0,17850,A,25.95502526,-80.14389074
14364,17854,A,42.47302272,-72.48044628,0.0,17854,A,42.47302272,-72.48044628
14367,17857,A,35.72665145,-82.34929945,0.0,17857,A,35.72665145,-82.34929945
14368,17858,A,39.11536043,-76.79704757,0.0,17858,A,39.11536043,-76.79704757
14369,17859,A,34.50593541,-84.91375409,0.0,17859,A,34.50593541,-84.91375409
14370,17860,A,34.41222401,-118.952865,0.0,17860,A,34.41222401,-118.952865
14373,17864,A,25.99441221,-80.19825179,0.0,17864,A,25.99441221,-80.19825179
14374,17866,A,40.38599107,-79.44068545,0.0,17866,A,40.38599107,-79.44068545
14379,17873,A,36.32462559,-76.34437941,0.0,17873,A,36.32462559,-76.34437941
14381,17875,A,31.83803034,-98.85001966,0.0,17875,A,31.83803034,-98.85001966
14382,17876,A,39.86798929,-78.54395461,0.0,17876,A,39.86798929,-78.54395461
14383,17878,A,32.86400721,-96.91442079,0.0,17878,A,32.86400721,-96.91442079
14384,17879,A,34.26481858,-82.06250842,0.0,17879,A,34.26481858,-82.06250842
14387,17883,A,43.73973834,-70.21564066,0.0,17883,A,43.73973834,-70.21564066
14390,17886,A,36.32323299,-79.86430041,0.0,17886,A,36.32323299,-79.86430041
14391,17887,A,38.95455459,-78.20192646,0.0,17887,A,38.95455459,-78.20192646
14392,17889,A,41.66017897,-86.67589003,0.0,17889,A,41.66017897,-86.67589003
14399,17899,A,41.9141478,-81.0632482,0.0,17899,A,41.9141478,-81.0632482
14405,17906,A,28.17475139,-80.52463961,0.0,17906,A,28.17475139,-80.52463961
14408,17909,A,37.83307509,-79.79258791,0.0,17909,A,37.83307509,-79.79258791
14411,17913,A,32.64512315,-84.72886985,0.0,17913,A,32.64512315,-84.72886985
14413,17916,A,40.31788905,-74.77920095,0.0,17916,A,40.31788905,-74.77920095
14419,17922,A,43.57359265,-73.38064985,0.0,17922,A,43.57359265,-73.38064985
14421,17924,A,42.77348279,-71.21507521,0.0,17924,A,42.77348279,-71.21507521
14429,17936,A,34.47052741,-84.92488509,0.0,17936,A,34.47052741,-84.92488509
14430,17937,A,37.38533093,-79.86822017,0.0,17937,A,37.38533093,-79.86822017
14433,17940,A,41.8227462,-87.5541812,0.0,17940,A,41.8227462,-87.5541812
14436,17945,A,42.61594403,-82.84945197,0.0,17945,A,42.61594403,-82.84945197
14437,17946,A,43.86527225,-70.02594125,0.0,17946,A,43.86527225,-70.02594125
14448,17959,A,35.96727529,-81.46910471,0.0,17959,A,35.96727529,-81.46910471
14450,17961,A,36.34639135,-79.99810965,0.0,17961,A,36.34639135,-79.99810965
14456,17968,A,35.54040833,-81.37677167,0.0,17968,A,35.54040833,-81.37677167
14457,17969,A,41.65133932,-72.83280568,0.0,17969,A,41.65133932,-72.83280568
14459,17972,A,33.32122405,-96.47555695,0.0,17972,A,33.32122405,-96.47555695
14464,17978,A,36.35140689,-80.01530801,0.0,17978,A,36.35140689,-80.01530801
14465,17979,A,42.74494347,-70.99253153,0.0,17979,A,42.74494347,-70.99253153
14467,17983,A,40.88248208,-73.32006692,0.0,17983,A,40.88248208,-73.32006692
14469,17985,A,36.22391493,-79.9383906,0.0,17985,A,36.22391493,-79.9383906
14470,17986,A,30.78672636,-90.20173034,0.0,17986,A,30.78672636,-90.20173034
14473,17989,A,39.624231,-76.263377,0.0,17989,A,39.624231,-76.263377
14479,17999,A,26.54515088,-81.64339212,0.0,17999,A,26.54515088,-81.64339212
14480,18001,A,25.87694606,-80.10980794,0.0,18001,A,25.87694606,-80.10980794
14481,18002,A,35.04874896,-80.53203374,0.0,18002,A,35.04874896,-80.53203374
14485,18006,A,30.13840901,-95.44465429,0.0,18006,A,30.13840901,-95.44465429
14486,18007,A,37.78046024,-75.63319206,0.0,18007,A,37.78046024,-75.63319206
14491,18014,A,39.0197088,-90.09484785,0.0,18014,A,39.0197088,-90.09484785
14494,18017,A,27.61901531,-81.29983169,0.0,18017,A,27.61901531,-81.29983169
14500,18024,A,39.27425511,-76.36374399,0.0,18024,A,39.27425511,-76.36374399
14502,18028,A,40.14111806,-74.88448194,0.0,18028,A,40.14111806,-74.88448194
14508,18035,A,39.14655254,-76.83641646,0.0,18035,A,39.14655254,-76.83641646
14509,18036,A,42.8044624,-71.7579816,0.0,18036,A,42.8044624,-71.7579816
14511,18039,A,40.53012391,-76.64448989,0.0,18039,A,40.53012391,-76.64448989
14513,18041,A,31.71956863,-83.25479137,0.0,18041,A,31.71956863,-83.25479137
14515,18044,A,33.69610573,-111.9724443,0.0,18044,A,33.69610573,-111.9724443
14520,18050,A,41.54782634,-75.50453556,0.0,18050,A,41.54782634,-75.50453556
14523,18054,A,30.1773074,-94.0189563,0.0,18054,A,30.1773074,-94.0189563
14528,18060,A,41.28795089,-73.65299911,0.0,18060,A,41.28795089,-73.65299911
14529,18061,A,34.2678188,-117.6290242,0.0,18061,A,34.2678188,-117.6290242
14531,18063,A,32.90367913,-116.8039339,0.0,18063,A,32.90367913,-116.8039339
14532,18065,A,41.2750758,-76.5969352,0.0,18065,A,41.2750758,-76.5969352
14534,18067,A,35.97668097,-78.43980603,0.0,18067,A,35.97668097,-78.43980603
14539,18075,A,40.1290213,-76.6362606,0.0,18075,A,40.1290213,-76.6362606
14542,18078,A,39.93046422,-75.26390378,0.0,18078,A,39.93046422,-75.26390378
14544,18083,A,40.17033049,-82.77347751,0.0,18083,A,40.17033049,-82.77347751
14557,18097,A,40.37364946,-74.92364354,0.0,18097,A,40.37364946,-74.92364354
14558,18098,A,41.18124414,-74.07128886,0.0,18098,A,41.18124414,-74.07128886
14559,18099,A,39.03680488,-76.90199312,0.0,18099,A,39.03680488,-76.90199312
14560,18101,A,42.34195972,-71.04957878,0.0,18101,A,42.34195972,-71.04957878
14561,18102,A,36.20028433,-79.77003867,0.0,18102,A,36.20028433,-79.77003867
14566,18107,A,39.06765083,-76.73603917,0.0,18107,A,39.06765083,-76.73603917
14572,18113,A,34.17912293,-80.86335207,0.0,18113,A,34.17912293,-80.86335207
14573,18114,A,30.87124157,-97.57804053,0.0,18114,A,30.87124157,-97.57804053
14574,18116,A,40.16095637,-76.20697007,0.0,18116,A,40.16095637,-76.20697007
14579,18122,A,32.58379073,-84.85407927,0.0,18122,A,32.58379073,-84.85407927
14583,18127,A,39.53220487,-77.10643943,0.0,18127,A,39.53220487,-77.10643943
14587,18131,A,41.39340529,-75.80491571,0.0,18131,A,41.39340529,-75.80491571
14597,18143,A,40.69507142,-74.03202908,0.0,18143,A,40.69507142,-74.03202908
14599,18145,A,41.36317872,-73.88011388,0.0,18145,A,41.36317872,-73.88011388
14607,18156,A,41.3315918,-85.6864847,0.0,18156,A,41.3315918,-85.6864847
14608,18158,A,41.15813543,-85.00307957,0.0,18158,A,41.15813543,-85.00307957
14612,18165,A,42.37226398,-71.22069662,0.0,18165,A,42.37226398,-71.22069662
14614,18167,A,36.20718158,-115.0135164,0.0,18167,A,36.20718158,-115.0135164
14617,18172,A,38.95768491,-76.99624109,0.0,18172,A,38.95768491,-76.99624109
14618,18174,A,42.80201903,-70.98168297,0.0,18174,A,42.80201903,-70.98168297
14621,18182,A,34.21193552,-117.7826175,0.0,18182,A,34.21193552,-117.7826175
14623,18185,A,40.58105547,-79.72993043,0.0,18185,A,40.58105547,-79.72993043
14634,18201,A,41.71493029,-87.31648971,0.0,18201,A,41.71493029,-87.31648971
14635,18202,A,32.84733795,-83.42498105,0.0,18202,A,32.84733795,-83.42498105
14638,18207,A,35.82058733,-86.83336607,0.0,18207,A,35.82058733,-86.83336607
14640,18210,A,39.11250444,-76.90697893,0.0,18210,A,39.11250444,-76.90697893
14646,18218,A,31.87706534,-86.60771006,0.0,18218,A,31.87706534,-86.60771006
14649,18221,A,40.20332431,-74.20156259,0.0,18221,A,40.20332431,-74.20156259
14652,18224,A,42.24463348,-70.39404652,0.0,18224,A,42.24463348,-70.39404652
14655,18227,A,30.0887832,-82.2594254,0.0,18227,A,30.0887832,-82.2594254
14666,18239,A,43.00742076,-82.40071924,0.0,18239,A,43.00742076,-82.40071924
14670,18243,A,43.31055964,-78.61680036,0.0,18243,A,43.31055964,-78.61680036
14671,18244,A,33.21884105,-83.11086665,0.0,18244,A,33.21884105,-83.11086665
14673,18246,A,42.53588022,-70.9805086,0.0,18246,A,42.53588022,-70.9805086
14675,18248,A,33.30365411,-79.80292759,0.0,18248,A,33.30365411,-79.80292759
14676,18249,A,42.59058783,-71.71331817,0.0,18249,A,42.59058783,-71.71331817
14680,18254,A,36.43623364,-115.0741983,0.0,18254,A,36.43623364,-115.0741983
14682,18256,A,26.3672546,-97.8655884,0.0,18256,A,26.3672546,-97.8655884
14687,18261,A,39.70761016,-104.711469,0.0,18261,A,39.70761016,-104.711469
14692,18269,A,40.75590766,-74.12833134,0.0,18269,A,40.75590766,-74.12833134
14697,18276,A,42.55570139,-71.09776001,0.0,18276,A,42.55570139,-71.09776001
14699,18278,A,33.94061547,-117.8337911,0.0,18278,A,33.94061547,-117.8337911
14701,18280,A,40.01897469,-86.08422581,0.0,18280,A,40.01897469,-86.08422581
14715,18295,A,34.15769677,-117.5245532,0.0,18295,A,34.15769677,-117.5245532
14720,18301,A,42.30602412,-84.39682722,0.0,18301,A,42.30602412,-84.39682722
14721,18302,A,33.5653233,-84.3551478,0.0,18302,A,33.5653233,-84.3551478
14725,18307,A,35.52222908,-118.9531826,0.0,18307,A,35.52222908,-118.9531826
14726,18308,A,36.46213031,-86.47132169,0.0,18308,A,36.46213031,-86.47132169
14728,18310,A,30.61991308,-97.72168342,0.0,18310,A,30.61991308,-97.72168342
14737,18324,A,29.62260882,-98.58875208,0.0,18324,A,29.62260882,-98.58875208
14741,18329,A,39.10238516,-94.56800284,0.0,18329,A,39.10238516,-94.56800284
14742,18332,A,41.14894926,-72.46385464,0.0,18332,A,41.14894926,-72.46385464
14744,18334,A,28.01984367,-82.60884953,0.0,18334,A,28.01984367,-82.60884953
14745,18335,A,41.98538106,-87.84156124,0.0,18335,A,41.98538106,-87.84156124
14747,18337,A,35.30474255,-120.6322518,0.0,18337,A,35.30474255,-120.6322518
14750,18340,A,35.82901886,-97.28556394,0.0,18340,A,35.82901886,-97.28556394
14755,18346,A,34.06941232,-117.9242757,0.0,18346,A,34.06941232,-117.9242757
14757,18349,A,28.53525711,-81.36042789,0.0,18349,A,28.53525711,-81.36042789
14759,18353,A,42.04780668,-88.03868522,0.0,18353,A,42.04780668,-88.03868522
14761,18355,A,32.78040705,-116.904725,0.0,18355,A,32.78040705,-116.904725
14763,18357,A,37.09584651,-75.98220749,0.0,18357,A,37.09584651,-75.98220749
14764,18358,A,43.42138695,-87.82041905,0.0,18358,A,43.42138695,-87.82041905
14765,18360,A,44.06157677,-69.85769423,0.0,18360,A,44.06157677,-69.85769423
14766,18361,A,40.26020693,-75.20411557,0.0,18361,A,40.26020693,-75.20411557
14770,18366,A,34.66676701,-117.1420073,0.0,18366,A,34.66676701,-117.1420073
14771,18367,A,33.25908272,-116.9544333,0.0,18367,A,33.25908272,-116.9544333
14772,18370,A,41.76903861,-81.19505822,0.0,18370,A,41.76903861,-81.19505822
14773,18372,A,32.90752577,-79.73477013,0.0,18372,A,32.90752577,-79.73477013
14776,18375,A,34.22035141,-84.14772309,0.0,18375,A,34.22035141,-84.14772309
14777,18376,A,36.58277153,-88.00785197,0.0,18376,A,36.58277153,-88.00785197
14779,18378,A,33.07383591,-96.66733459,0.0,18378,A,33.07383591,-96.66733459
14781,18381,A,42.6365565,-82.98873,0.0,18381,A,42.6365565,-82.98873
14783,18384,A,41.68341503,-87.96486017,0.0,18384,A,41.68341503,-87.96486017
14784,18385,A,34.34199155,-80.88926755,0.0,18385,A,34.34199155,-80.88926755
14786,18387,A,36.13768946,-118.9874605,0.0,18387,A,36.13768946,-118.9874605
14788,18389,A,26.81079372,-81.60241138,0.0,18389,A,26.81079372,-81.60241138
14790,18391,A,30.56143989,-81.17946101,0.0,18391,A,30.56143989,-81.17946101
14793,18395,A,35.33893231,-97.37941599,0.0,18395,A,35.33893231,-97.37941599
14794,18397,A,33.0221965,-96.9978679,0.0,18397,A,33.0221965,-96.9978679
14796,18399,A,27.21554997,-81.940583,0.0,18399,A,27.21554997,-81.940583
14798,18403,A,42.40705827,-83.05159903,0.0,18403,A,42.40705827,-83.05159903
14800,18405,A,44.35950542,-102.9277856,0.0,18405,A,44.35950542,-102.9277856
14802,18407,A,39.84291091,-104.6938678,0.0,18407,A,39.84291091,-104.6938678
14804,18409,A,45.01342921,-93.10785189,0.0,18409,A,45.01342921,-93.10785189
14805,18410,A,39.1946098,-77.1457201,0.0,18410,A,39.1946098,-77.1457201
14806,18411,A,42.87271741,-73.65706229,0.0,18411,A,42.87271741,-73.65706229
14813,18421,A,38.69700372,-90.44420728,0.0,18421,A,38.69700372,-90.44420728
14816,18425,A,33.58832231,-112.2305847,0.0,18425,A,33.58832231,-112.2305847
14817,18426,A,44.86164756,-92.29104644,0.0,18426,A,44.86164756,-92.29104644
14818,18427,A,28.32494015,-82.26871185,0.0,18427,A,28.32494015,-82.26871185
14821,18431,A,39.60396098,-119.6484401,0.0,18431,A,39.60396098,-119.6484401
14824,18435,A,41.94632229,-85.94773781,0.0,18435,A,41.94632229,-85.94773781
14825,18436,A,39.65667688,-104.7398211,0.0,18436,A,39.65667688,-104.7398211
14826,18437,A,43.11591397,-78.70018703,0.0,18437,A,43.11591397,-78.70018703
14828,18439,A,41.8468006,-87.607109,0.0,18439,A,41.8468006,-87.607109
14829,18441,A,32.5737624,-84.9321046,0.0,18441,A,32.5737624,-84.9321046
14830,18442,A,38.89313,-76.6519029,0.0,18442,A,38.89313,-76.6519029
14833,18445,A,32.81409917,-97.00588503,0.0,18445,A,32.81409917,-97.00588503
14835,18447,A,39.30808176,-84.25843224,0.0,18447,A,39.30808176,-84.25843224
14836,18450,A,29.6350133,-95.5885222,0.0,18450,A,29.6350133,-95.5885222
14837,18451,A,33.84322148,-117.8692175,0.0,18451,A,33.84322148,-117.8692175
14838,18452,A,35.34891147,-111.4949893,0.0,18452,A,35.34891147,-111.4949893
14839,18453,A,41.68372761,-88.44356839,0.0,18453,A,41.68372761,-88.44356839
14841,18456,A,39.74632994,-104.6805611,0.0,18456,A,39.74632994,-104.6805611
14842,18457,A,41.36002025,-96.10929475,0.0,18457,A,41.36002025,-96.10929475
14847,18462,A,39.65562128,-77.73728672,0.0,18462,A,39.65562128,-77.73728672
14851,18467,A,30.56223362,-87.19154728,0.0,18467,A,30.56223362,-87.19154728
14855,18471,A,33.25953897,-117.124867,0.0,18471,A,33.25953897,-117.124867
14856,18472,A,42.19704378,-87.82970288,0.0,18472,A,42.19704378,-87.82970288
14858,18475,A,29.17409772,-80.96395968,0.0,18475,A,29.17409772,-80.96395968
14861,18479,A,34.29127932,-118.2290947,0.0,18479,A,34.29127932,-118.2290947
14862,18480,A,32.82654249,-96.90772451,0.0,18480,A,32.82654249,-96.90772451
14863,18481,A,40.3162983,-75.4020385,0.0,18481,A,40.3162983,-75.4020385
14870,18488,A,41.52764405,-81.61731335,0.0,18488,A,41.52764405,-81.61731335
14874,18494,A,38.64594912,-90.87344088,0.0,18494,A,38.64594912,-90.87344088
14878,18499,A,41.59521729,-81.14920171,0.0,18499,A,41.59521729,-81.14920171
14880,18501,A,34.0005004,-117.8406102,0.0,18501,A,34.0005004,-117.8406102
14884,18508,A,27.68700831,-99.28072639,0.0,18508,A,27.68700831,-99.28072639
14888,18513,A,42.02491615,-72.86923655,0.0,18513,A,42.02491615,-72.86923655
14891,18517,A,37.37244126,-80.20702074,0.0,18517,A,37.37244126,-80.20702074
14893,18520,A,38.55346565,-90.39587375,0.0,18520,A,38.55346565,-90.39587375
14894,18521,A,40.20179862,-74.86876628,0.0,18521,A,40.20179862,-74.86876628
14895,18522,A,42.50401246,-70.96735954,0.0,18522,A,42.50401246,-70.96735954
14896,18523,A,42.63277189,-122.5905711,0.0,18523,A,42.63277189,-122.5905711
14897,18524,A,29.29577957,-82.03549993,0.0,18524,A,29.29577957,-82.03549993
14904,18534,A,42.52113733,-83.34477117,0.0,18534,A,42.52113733,-83.34477117
14905,18535,A,40.11413653,-75.55460967,0.0,18535,A,40.11413653,-75.55460967
14906,18536,A,34.14437068,-117.7648433,0.0,18536,A,34.14437068,-117.7648433
14907,18537,A,36.00008989,-78.49607341,0.0,18537,A,36.00008989,-78.49607341
14908,18538,A,34.39810237,-84.29287933,0.0,18538,A,34.39810237,-84.29287933
14917,18547,A,33.00157839,-79.82842631,0.0,18547,A,33.00157839,-79.82842631
14924,18556,A,40.25276942,-88.14407388,0.0,18556,A,40.25276942,-88.14407388
14925,18557,A,25.97410061,-80.13767179,0.0,18557,A,25.97410061,-80.13767179
14927,18559,A,33.36996005,-111.5260553,0.0,18559,A,33.36996005,-111.5260553
14930,18563,A,30.03758852,-95.54589048,0.0,18563,A,30.03758852,-95.54589048
14931,18564,A,33.61729222,-111.5194738,0.0,18564,A,33.61729222,-111.5194738
14933,18567,A,43.40999222,-77.16191828,0.0,18567,A,43.40999222,-77.16191828
14934,18569,A,39.99023081,-104.7460621,0.0,18569,A,39.99023081,-104.7460621
14938,18574,A,45.169751,-92.84887236,0.0,18574,A,45.169751,-92.84887236
14939,18577,A,40.96305375,-82.41739775,0.0,18577,A,40.96305375,-82.41739775
14940,18578,A,38.46983138,-85.67758062,0.0,18578,A,38.46983138,-85.67758062
14941,18579,A,43.04407305,-71.37004495,0.0,18579,A,43.04407305,-71.37004495
14942,18580,A,37.82105796,-122.0208733,0.0,18580,A,37.82105796,-122.0208733
14944,18582,A,42.33083598,-87.58493802,0.0,18582,A,42.33083598,-87.58493802
14945,18583,A,40.38914336,-75.01262044,0.0,18583,A,40.38914336,-75.01262044
14946,18584,A,40.20816307,-76.53429483,0.0,18584,A,40.20816307,-76.53429483
14951,18591,A,39.72421195,-84.12434205,0.0,18591,A,39.72421195,-84.12434205
14953,18593,A,35.6581249,-120.6248449,0.0,18593,A,35.6581249,-120.6248449
14959,18600,A,42.43335717,-82.92883743,0.0,18600,A,42.43335717,-82.92883743
14961,18602,A,33.73890582,-81.83320648,0.0,18602,A,33.73890582,-81.83320648
14962,18603,A,41.61869636,-87.80896654,0.0,18603,A,41.61869636,-87.80896654
14963,18604,A,34.23074472,-117.7141082,0.0,18604,A,34.23074472,-117.7141082
14964,18605,A,29.74506719,-95.76699081,0.0,18605,A,29.74506719,-95.76699081
14965,18606,A,29.34193318,-80.92144482,0.0,18606,A,29.34193318,-80.92144482
14970,18611,A,36.37989955,-94.09268845,0.0,18611,A,36.37989955,-94.09268845
14972,18613,A,41.60557961,-81.89248539,0.0,18613,A,41.60557961,-81.89248539
14973,18614,A,26.47877081,-81.53155759,0.0,18614,A,26.47877081,-81.53155759
14974,18615,A,32.96725527,-96.62786373,0.0,18615,A,32.96725527,-96.62786373
14978,18620,A,40.40734838,-76.94559572,0.0,18620,A,40.40734838,-76.94559572
14981,18628,A,28.58860143,-80.50243097,0.0,18628,A,28.58860143,-80.50243097
14982,18629,A,42.4466923,-71.2129443,0.0,18629,A,42.4466923,-71.2129443
14985,18632,A,33.87934926,-84.30860434,0.0,18632,A,33.87934926,-84.30860434
14987,18634,A,41.11159904,-72.87094196,0.0,18634,A,41.11159904,-72.87094196
14988,18635,A,32.45790875,-86.06291345,0.0,18635,A,32.45790875,-86.06291345
14994,18646,A,41.71302726,-87.05972994,0.0,18646,A,41.71302726,-87.05972994
14996,18649,A,33.74754951,-117.5931815,0.0,18649,A,33.74754951,-117.5931815
14999,18653,A,36.14514471,-86.84034839,0.0,18653,A,36.14514471,-86.84034839
15000,18654,A,39.10014969,-120.9387698,0.0,18654,A,39.10014969,-120.9387698
15004,18658,A,40.26807473,-74.58898727,0.0,18658,A,40.26807473,-74.58898727
15005,18659,A,45.19423257,-89.30378633,0.0,18659,A,45.19423257,-89.30378633
15008,18662,A,42.75160129,-83.27071141,0.0,18662,A,42.75160129,-83.27071141
15010,18666,A,33.69238587,-117.0847529,0.0,18666,A,33.69238587,-117.0847529
15024,18681,A,47.2892258,-122.692922,0.0,18681,A,47.2892258,-122.692922
15026,18683,A,40.72610623,-104.8241236,0.0,18683,A,40.72610623,-104.8241236
15028,18685,A,33.77368751,-84.68751949,0.0,18685,A,33.77368751,-84.68751949
15029,18686,A,43.25870201,-87.64121579,0.0,18686,A,43.25870201,-87.64121579
15035,18694,A,42.21483909,-88.14959707,0.0,18694,A,42.21483909,-88.14959707
15036,18696,A,44.20122272,-93.13349698,0.0,18696,A,44.20122272,-93.13349698
15042,18704,A,33.85936131,-117.3800078,0.0,18704,A,33.85936131,-117.3800078
15049,18712,A,41.59840723,-81.64098457,0.0,18712,A,41.59840723,-81.64098457
15051,18714,A,34.40284515,-117.8289024,0.0,18714,A,34.40284515,-117.8289024
